"","Cust_ID","Dwelling","LengthRes","HomeCode","HomeValue","IncCode","AgeCode","Child0_2","Child3_5","Child6_11","Child12_16","Child17_18","FirstChannel","Email","OccupCd","Travel","CurrAff","CurrEv","Wines","FineArts","Exercise","SelfHelp","Collect","Needle","Sewing","DogOwner","CarOwner","Cooking","Pets","Fashion","Camping","Hunting","Boating","Segment"
"5107",69669633,1,10,2,0,8,5,2,2,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5108",69670529,1,4,2,0,6,4,2,3,2,2,2,2,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"2"
"5109",69684453,1,5,2,0,9,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5110",69686510,1,13,2,419000,9,5,2,2,2,2,2,2,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,"1"
"5111",69698432,1,20,2,131000,7,4,2,2,2,2,2,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"1"
"5112",69707315,1,9,2,0,2,6,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5113",69715263,1,15,2,260000,7,4,2,2,3,3,2,2,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"3"
"5114",69718415,1,5,2,0,5,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5115",69719084,1,14,2,54000,6,6,2,2,2,2,2,3,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,"1"
"5116",69720226,1,14,2,124000,9,5,2,2,3,2,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5117",69721802,1,20,2,160000,1,4,2,2,2,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"3"
"5118",69722841,1,12,2,0,9,4,2,2,2,3,2,3,0,15,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"1"
"5119",69723310,1,11,2,74000,4,6,2,2,2,2,2,3,0,15,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"5120",69723810,1,14,2,98000,7,4,2,2,2,2,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"3"
"5121",69723926,1,20,2,126000,8,4,2,2,2,3,3,1,1,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,"3"
"5122",69724715,1,6,2,0,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,"1"
"5123",69728733,2,20,2,0,6,5,2,2,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"5124",69737205,1,20,2,34000,3,5,2,2,2,2,2,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"3"
"5125",69738922,1,5,2,0,7,6,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5126",69748997,1,14,2,143000,4,6,2,2,2,2,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,"1"
"5127",69760937,4,12,2,710000,9,6,2,2,2,2,2,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"1"
"5128",69763666,1,20,2,165000,6,6,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5129",69775771,1,4,2,0,9,3,2,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5130",69779030,1,13,2,0,5,4,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5131",69786058,1,8,2,0,8,3,2,2,2,2,2,2,0,5,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,"1"
"5132",69786254,1,20,2,212000,9,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5133",69791117,1,9,2,0,9,4,2,2,2,3,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5134",69796051,1,14,2,0,6,6,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5135",69806049,4,17,2,131000,6,6,2,2,2,2,2,1,0,5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"1"
"5136",69806270,1,5,2,0,4,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5137",69809294,1,15,2,107000,9,5,2,2,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"5138",69811126,1,20,2,346000,7,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5139",69816743,4,7,2,0,3,6,2,2,2,2,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"3"
"5140",69828791,4,4,2,0,6,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5141",69828916,1,4,1,0,3,2,2,3,2,2,2,2,0,13,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,"2"
"5142",69831206,1,20,2,0,9,5,2,2,2,2,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5143",69839266,1,5,2,0,6,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5144",69842656,1,11,2,0,7,3,2,2,3,2,2,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"1"
"5145",69844798,1,3,2,0,7,5,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5146",69845270,1,20,2,58000,5,5,2,2,2,2,2,1,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5147",69845695,1,12,2,55000,6,5,2,2,2,2,2,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"3"
"5148",69846094,1,19,2,0,2,4,2,2,2,2,2,1,0,7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"1"
"5149",69859242,1,6,2,0,7,4,2,2,2,2,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5150",69859327,1,20,2,0,6,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"3"
"5151",69869422,2,20,2,0,6,6,2,2,2,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5152",69878586,1,20,2,200000,8,3,2,2,3,3,2,2,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,"3"
"5153",69881893,1,20,2,147000,8,5,2,2,2,2,2,1,0,15,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,"1"
"5154",69888998,1,11,2,0,5,3,2,2,2,2,2,3,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,"1"
"5155",69892188,1,20,2,195000,8,5,2,2,2,2,2,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5156",69895201,1,15,2,135000,9,5,2,2,2,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5157",69895586,1,4,2,0,9,4,2,2,2,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5158",69910743,1,14,2,0,6,5,2,2,2,2,2,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,"1"
"5159",69918610,1,12,2,0,8,4,2,3,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"5160",69928011,1,10,2,0,7,4,2,2,2,3,2,1,0,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,"1"
"5161",69933730,4,3,2,0,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5162",69939066,1,17,2,0,9,4,2,2,2,2,2,2,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,"1"
"5163",69939952,1,20,2,0,1,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5164",69940690,1,6,2,0,6,5,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5165",69941001,1,13,2,169000,9,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,"3"
"5166",69955026,1,20,2,88000,7,5,2,2,2,2,3,3,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"5167",69962747,4,8,1,0,2,7,2,2,2,2,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"3"
"5168",69963618,1,7,2,0,9,3,2,2,3,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5169",69969021,1,20,2,0,6,4,2,2,2,2,3,2,0,14,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,"1"
"5170",69969369,1,5,2,0,9,3,2,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5171",69977825,1,6,2,0,5,4,2,2,2,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"1"
"5172",69995356,2,20,2,0,4,4,2,2,2,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5173",70004150,1,13,2,0,7,3,2,2,2,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5174",70020944,1,7,2,116000,5,6,2,2,2,2,2,3,0,6,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,"1"
"5175",70020951,1,11,2,0,5,5,2,2,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5176",70022227,1,20,2,163000,8,4,2,2,2,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5177",70050095,1,20,2,0,9,4,2,2,2,2,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"5178",70061192,2,18,2,0,5,6,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5179",70061486,1,20,2,0,9,4,2,2,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5180",70065821,1,12,2,142000,9,5,2,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"1"
"5181",70067093,1,20,2,110000,7,5,2,2,2,2,2,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"3"
"5182",70067700,1,16,2,54000,4,4,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5183",70075320,1,20,2,62000,8,4,2,2,3,2,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"5184",70075341,1,4,2,0,7,4,2,2,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"3"
"5185",70096981,1,13,2,287000,9,5,2,2,2,3,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5186",70107877,2,2,2,0,6,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5187",70109458,1,20,2,0,3,7,2,2,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3"
"5188",70115993,1,6,2,0,6,6,2,2,2,2,2,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,"1"
"5189",70119112,3,15,2,0,4,7,2,2,2,2,2,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3"
"5190",70121204,1,9,2,0,5,4,2,2,2,2,2,1,1,6,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,"1"
"5191",70129483,1,13,2,270000,7,4,2,3,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"5192",70147014,1,20,2,126000,4,7,2,2,2,3,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5193",70148071,1,16,2,0,8,6,2,2,2,2,2,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"5194",70151685,1,11,2,90000,7,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5195",70178745,1,20,2,326000,6,7,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5196",70181036,1,19,2,280000,8,4,2,2,2,2,3,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"3"
"5197",70185557,2,20,2,0,6,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5198",70193337,1,13,2,195000,7,4,2,2,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5199",70193790,1,6,2,0,4,5,2,2,2,2,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5200",70195555,1,20,2,111000,9,4,2,2,2,2,2,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"1"
"5201",70196814,4,20,2,0,9,4,2,2,3,2,2,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5202",70198114,1,15,2,258000,9,4,2,2,2,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5203",70206341,3,12,2,272000,3,4,2,2,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5204",70207312,1,19,2,109000,3,7,2,2,2,2,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5205",70209034,1,18,2,120000,9,4,2,3,3,2,2,1,0,5,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"2"
"5206",70212005,1,20,2,0,1,5,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"3"
"5207",70215036,1,10,2,0,5,7,2,2,2,2,2,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,"1"
"5208",70215241,1,3,2,0,6,6,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,"3"
"5209",70215520,1,7,2,0,6,3,3,3,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"2"
"5210",70215624,1,4,2,0,4,7,2,2,2,2,2,1,0,14,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"5211",70217703,1,20,2,113000,6,5,2,2,2,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5212",70222435,1,20,2,0,9,5,2,2,3,3,2,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,"1"
"5213",70229757,1,20,2,0,9,4,2,2,2,2,2,1,1,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"5214",70237586,1,1,2,0,6,6,2,2,2,2,3,2,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,"1"
"5215",70243654,1,13,2,254000,9,4,2,2,2,2,2,2,0,5,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"1"
"5216",70244031,1,16,2,0,6,7,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"3"
"5217",70244263,1,3,2,0,3,7,2,2,2,2,2,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5218",70244387,1,13,2,178000,9,3,2,3,3,2,2,3,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,"2"
"5219",70244797,1,16,2,0,9,4,2,2,2,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,"1"
"5220",70249825,1,13,2,143000,6,3,2,2,2,2,2,3,0,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"3"
"5221",70255083,1,5,2,0,7,3,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5222",70258315,1,20,2,0,7,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5223",70261310,1,7,2,0,9,4,2,3,2,2,2,3,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,"1"
"5224",70263987,1,12,2,78000,8,4,2,2,2,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,"3"
"5225",70274383,1,6,2,128000,8,5,2,2,2,2,2,2,1,5,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"1"
"5226",70274513,1,17,2,0,6,5,2,2,2,2,2,2,0,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"5227",70280113,1,20,2,0,7,4,2,2,2,2,2,1,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,"3"
"5228",70285423,1,9,2,0,9,3,2,3,2,3,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"5229",70286026,4,18,2,232000,6,4,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5230",70289133,1,13,2,56000,6,3,2,3,3,2,2,2,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,"2"
"5231",70290232,1,9,2,0,6,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5232",70300455,2,4,2,0,6,3,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5233",70301506,1,20,2,223000,7,4,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"5234",70303568,1,7,2,0,7,4,2,2,3,3,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5235",70308390,1,16,2,0,4,7,2,2,2,2,2,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5236",70312292,1,6,2,0,9,3,2,2,2,2,2,1,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"1"
"5237",70316827,1,14,2,167000,7,5,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5238",70336307,4,5,2,0,6,4,2,2,2,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"3"
"5239",70340090,1,13,2,0,8,4,2,2,2,3,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5240",70343897,1,17,2,88000,5,5,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5241",70352555,1,20,2,0,1,7,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5242",70364474,1,10,2,92000,6,4,3,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"2"
"5243",70367501,1,8,2,0,6,4,2,2,2,2,2,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"3"
"5244",70370350,1,7,2,0,9,4,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5245",70373171,1,16,2,0,9,4,2,2,2,2,2,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,"1"
"5246",70373277,2,20,2,118000,7,5,2,2,2,2,2,1,0,7,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,"1"
"5247",70385557,1,6,2,0,8,4,2,2,2,2,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5248",70389684,1,6,2,0,6,4,2,2,2,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"5249",70396631,1,7,2,59000,7,4,2,2,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"3"
"5250",70397770,1,4,2,0,8,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5251",70406473,1,20,2,507000,9,5,2,2,2,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5252",70410251,1,20,2,241000,7,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"3"
"5253",70419419,1,10,2,207000,6,7,2,2,3,3,3,1,0,5,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"1"
"5254",70421383,1,10,2,144000,9,4,2,2,2,2,2,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"3"
"5255",70425326,1,20,2,0,3,7,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"3"
"5256",70425751,4,20,2,198000,4,6,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5257",70426231,1,15,2,141000,5,4,2,2,2,3,2,1,0,15,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,"1"
"5258",70427588,1,3,2,0,6,5,2,2,2,2,2,1,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"3"
"5259",70431495,2,20,2,143000,3,5,2,2,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"3"
"5260",70454264,1,20,2,0,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5261",70462966,1,19,2,166000,6,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5262",70476570,1,9,2,0,8,3,2,3,2,2,2,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"2"
"5263",70481377,4,13,2,0,1,6,2,2,2,2,2,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5264",70485541,1,20,2,118000,7,5,2,2,2,2,3,3,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"1"
"5265",70493661,1,11,2,0,7,4,2,2,2,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5266",70493673,1,20,2,79000,8,4,2,2,2,2,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5267",70505666,1,9,2,0,9,4,2,2,2,2,3,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5268",70505697,1,20,2,0,4,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"3"
"5269",70509458,1,6,2,0,9,3,2,2,2,2,2,1,0,5,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,"1"
"5270",70513314,4,2,1,0,9,4,2,2,2,2,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"1"
"5271",70534662,1,15,2,218000,7,4,2,2,2,2,2,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,"1"
"5272",70539595,1,15,2,181000,9,4,2,2,2,2,2,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,"1"
"5273",70540155,1,13,2,168000,5,3,2,3,2,3,2,1,1,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"2"
"5274",70540386,1,19,2,308000,8,4,2,2,2,2,3,2,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"1"
"5275",70545214,1,8,2,0,7,4,2,2,2,2,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5276",70552542,1,15,2,0,9,3,2,2,2,2,2,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5277",70553711,1,20,2,0,5,6,2,2,2,2,2,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"3"
"5278",70561524,1,20,2,139000,9,5,2,2,2,2,2,2,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,"1"
"5279",70562378,1,20,2,186000,8,5,2,2,2,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,"1"
"5280",70575261,1,12,2,90000,8,3,2,2,3,3,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5281",70578200,2,15,2,0,8,4,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5282",70584376,1,16,2,74000,7,5,2,2,2,2,2,2,0,5,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,"1"
"5283",70586636,1,20,2,110000,8,4,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"5284",70587040,1,15,2,0,9,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"3"
"5285",70590723,2,4,2,0,9,3,2,2,2,2,2,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"5286",70591537,1,20,2,145000,9,4,2,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
